34,0.012757,-0.996216,-0.032045
50,0.014832,-0.995849,-0.031801
66,0.015077,-0.99353,-0.034609
81,0.016786,-0.994384,-0.037051
97,0.019593,-0.995849,-0.038271
113,0.014588,-0.994995,-0.036684
128,0.014832,-0.994995,-0.030092
144,0.016053,-0.995605,-0.0235
159,0.016664,-0.995483,-0.014832
175,0.015931,-0.996704,-0.009217
191,0.014466,-1.00061,-0.005555
206,0.014832,-1.003906,-0.005066
222,0.013856,-1.002808,-0.003845
238,0.016297,-1.004639,-0.002258
253,0.01703,-1.003662,-0.003235
269,0.018006,-1.002197,-0.006165
284,0.017762,-1.002808,-0.007019
300,0.019227,-1.000488,-0.005677
316,0.01471,-1.002319,-0.007386
331,0.01349,-1.005127,-0.005677
347,0.013123,-1.004517,-0.006165
363,0.008606,-1.009156,-0.00824
378,0.00116,-1.006714,-0.014222
394,-0.006653,-1.002808,-0.018006
409,-0.016175,-0.990478,-0.021547
425,-0.025575,-0.985473,-0.030092
440,-0.034853,-0.984618,-0.02997
456,-0.038638,-0.984496,-0.028261
472,-0.038393,-0.985717,-0.035952
488,-0.037051,-0.989868,-0.022645
503,-0.0329,-0.9906,-0.021425
519,-0.02057,-0.983031,-0.028383
534,-0.018495,-0.981322,-0.021058
550,-0.013368,-0.993896,-0.010071
566,-0.009705,-1.001343,-0.005677
581,-0.008484,-1.014283,-0.00177
597,-0.003845,-1.007081,-0.006775
613,-0.001526,-0.995971,-0.02643
628,0.005432,-0.984862,-0.049503
644,0.005188,-0.967649,-0.04523
659,0.000183,-0.983642,-0.015809
675,-0.009095,-1.016725,0.01349
691,-0.000916,-1.025026,0.005432
706,-0.003479,-1.021242,0.002503
722,-0.003601,-1.007935,0.005555
738,-0.005066,-0.996216,-0.012147
753,-0.005799,-0.983275,-0.034121
769,-0.010804,-0.984374,-0.035586
784,-0.016664,-0.986694,-0.014588
800,-0.023134,-0.997925,-0.0047
816,-0.021547,-1.001099,0.001404
831,-0.021547,-1.004517,0.00702
847,-0.026308,-1.007325,-0.002258
862,-0.015321,-0.995849,-0.027284
878,-0.014588,-0.982421,-0.041201
894,-0.009949,-0.975218,-0.044742
909,-0.013368,-0.985351,-0.032656
925,-0.008362,-0.989501,-0.030336
941,-0.002625,-0.99414,-0.021669
956,-0.003479,-1.00061,-0.003357
972,-0.001648,-1.003052,-0.004212
987,0.000061,-1.004029,-0.014466
1003,0.000671,-1.001709,-0.018373
1018,-0.00531,-0.995117,-0.023866
1034,-0.010071,-1.000366,-0.009095
1050,-0.0141,-0.999756,-0.009583
1066,-0.018617,-0.993042,-0.020082
1081,-0.026186,-0.996582,-0.018617
1097,-0.024965,-0.993408,-0.019593
1112,-0.018373,-0.991455,-0.021791
1128,-0.011903,-0.990112,-0.030092
1144,-0.012635,-0.994018,-0.023988
1159,-0.010438,-0.99353,-0.022523
1175,-0.009461,-0.990478,-0.019349
1190,-0.009461,-0.994995,-0.004578
1206,-0.010071,-1.005249,-0.005432
1222,-0.006043,-1.004883,-0.017274
1237,-0.005188,-0.998169,-0.023866
1253,-0.003601,-0.995483,-0.021913
1269,-0.002014,-0.992675,-0.033632
1284,-0.000671,-0.991943,-0.03058
1300,-0.002869,-0.996338,-0.006165
1315,-0.002991,-0.998657,-0.015077
1331,-0.001526,-0.995605,-0.015687
1347,-0.000549,-1.000977,-0.013612
1362,-0.003601,-0.999023,-0.019349
1378,-0.003357,-0.995483,-0.029726
1394,-0.004822,-0.993042,-0.016419
1409,-0.008606,-0.992675,-0.015687
1425,-0.009095,-0.993774,-0.024477
1440,-0.022523,-1.00061,-0.021303
1456,-0.016908,-0.99353,-0.018983
1472,-0.010682,-0.989379,-0.019349
1487,-0.01471,-0.994262,-0.013368
1503,-0.018617,-1.006836,-0.005921
1519,-0.010071,-1.002075,-0.018739
1534,-0.010316,-0.989868,-0.025942
1550,-0.014832,-0.991577,-0.012269
1565,-0.014588,-0.995483,-0.016664
1581,-0.011658,-0.992187,-0.019227
1597,-0.008973,-1.000122,0.001648
1612,-0.007142,-1.006348,-0.006531
1628,-0.000061,-1.002197,-0.019838
1644,-0.000794,-0.996704,-0.024232
1659,0.000549,-0.993774,-0.018373
1675,-0.00116,-0.993164,-0.014466
1690,-0.004578,-0.998047,-0.013245
1706,0.000183,-0.996216,-0.016908
1722,0.001282,-0.999268,-0.014222
1737,-0.001282,-1.003784,-0.015809
1753,-0.00177,-0.997192,-0.013978
1768,-0.004578,-1.001221,-0.010193
1784,-0.008606,-0.999634,-0.020692
1800,-0.007752,-0.998535,-0.02936
1815,-0.012879,-0.993652,-0.024721
1831,-0.008118,-0.985839,-0.026796
1847,-0.003601,-0.983886,-0.027895
1862,-0.006531,-0.992797,-0.024232
1878,-0.008729,-0.99939,-0.012147
1893,-0.011903,-1.003296,-0.010438
1909,-0.007752,-0.99707,-0.017518
1925,-0.004456,-1.001343,-0.01349
1940,-0.002625,-1.001465,-0.017762
1956,-0.008851,-1.005494,-0.010926
1972,-0.008729,-1.001465,-0.013001
1987,-0.007142,-0.993286,-0.024965
2003,-0.005677,-0.989135,-0.021547
2018,-0.006043,-0.988281,-0.021303
2034,0.002625,-0.986938,-0.028627
2050,0.007386,-0.988769,-0.029116
2065,0.011414,-0.991577,-0.027651
2081,0.013612,-1.004639,-0.016053
2096,0.01764,-1.017579,-0.016175
2112,0.021058,-1.014527,-0.026308
2128,0.016053,-1.009156,-0.003601
2143,0.002869,-1.005005,0.000427
2159,-0.005066,-1.002442,-0.008973
2175,-0.01764,-0.998291,-0.020326
2190,-0.019227,-0.987914,-0.034975
2206,-0.019227,-0.980468,-0.030458
2222,-0.019593,-0.981444,-0.025819
2237,-0.022767,-0.985839,-0.031191
2253,-0.024721,-0.990112,-0.035708
2268,-0.018373,-0.989868,-0.034243
2284,-0.012391,-0.986938,-0.030458
2300,-0.005677,-0.989257,-0.027284
2315,0.006043,-0.988647,-0.030703
2331,0.01996,-0.996216,-0.02997
2346,0.029238,-1.004761,-0.024599
2362,0.035952,-1.015016,-0.01764
2378,0.036929,-1.018067,-0.015199
2393,0.035097,-1.012696,-0.018983
2409,0.023012,-1.008301,-0.017518
2425,0.01056,-0.996826,-0.034731
2440,-0.000549,-0.987548,-0.047061
2456,-0.008973,-0.979125,-0.057316
2471,-0.011658,-0.973631,-0.055362
2487,-0.009095,-0.973509,-0.054508
2503,-0.011781,-0.979491,-0.044864
2518,-0.011048,-0.986327,-0.028993
2534,0.00116,-0.993042,-0.025453
2550,0.015565,-1.000366,-0.02411
2565,0.011292,-1.013429,-0.00177
2581,0.009339,-1.017823,0.001038
2596,0.006531,-1.019288,-0.002258
2612,0.006653,-1.010987,-0.016542
2628,0.008118,-0.995971,-0.03058
2643,0.00763,-0.989135,-0.050113
2659,-0.011781,-0.990478,-0.046206
2674,-0.018861,-0.981078,-0.051334
2690,-0.007264,-0.964109,-0.069523
2706,0.005677,-0.96472,-0.064152
2721,0.023866,-0.984984,-0.049014
2737,0.031557,-1.001221,-0.037661
2753,0.03998,-1.001465,-0.033877
2768,0.038149,-1.005005,-0.017152
2784,0.037295,-1.008301,-0.025087
2799,0.037295,-1.011842,-0.031069
2815,0.035219,-1.006592,-0.03937
2831,0.02936,-1,-0.048038
2846,0.013978,-0.985839,-0.053165
2862,0.006531,-0.979125,-0.046817
2878,0.015199,-0.969847,-0.064396
2893,0.019716,-0.974974,-0.065495
2909,0.029482,-0.982543,-0.049747
2924,0.031435,-0.993042,-0.037783
2940,0.04291,-1.001221,-0.030703
2956,0.058414,-1.008545,-0.03351
2971,0.065128,-1.016114,-0.033755
2987,0.056339,-1.020265,-0.014466
3003,0.049014,-1.01587,-0.008973
3018,0.041079,-1.005127,-0.014588
3034,0.025819,-1.002564,-0.036684
3049,0.008606,-0.994018,-0.043521
3065,-0.001648,-0.980468,-0.047061
3081,-0.00824,-0.9718,-0.048282
3096,-0.010682,-0.970091,-0.052677
3112,-0.007019,-0.975096,-0.052432
3128,-0.004334,-0.986327,-0.036684
3143,-0.002625,-0.998169,-0.015809
3159,0.011781,-1.005616,-0.028017
3174,0.018129,-1.007691,-0.015565
3190,0.029848,-1.00647,-0.014832
3206,0.038638,-1.001953,-0.021669
3221,0.028261,-1.00647,-0.028993
3237,0.023134,-1.003662,-0.02936
3252,0.027284,-0.992431,-0.032656
3268,0.031557,-0.982665,-0.032045
3284,0.026918,-0.99353,-0.018983
3299,0.012513,-1.008057,-0.023378
3315,0.003479,-1.011475,-0.016786
3331,0.002136,-0.997558,-0.004212
3346,-0.00409,-0.99646,0.007508
3362,-0.023988,-1.005371,0.011658
3377,-0.035219,-1.008545,0.009339
3393,-0.039736,-0.999145,0.006409
3409,-0.037905,-0.992187,0.000183
3424,-0.043765,-0.99353,-0.023256
3440,-0.049136,-0.999634,-0.02704
3456,-0.04523,-0.991332,-0.036562
3471,-0.032412,-0.975462,-0.058414
3487,-0.024599,-0.961912,-0.072575
3502,-0.008362,-0.957883,-0.068913
3518,0.014588,-0.957395,-0.063908
3534,0.024477,-0.961912,-0.047183
3549,0.028139,-0.981078,-0.021913
3565,0.038027,-0.996826,0.002625
3581,0.049258,-1.011842,0.011781
3596,0.059269,-1.033571,0.030703
3612,0.0611,-1.043582,0.041567
3627,0.066105,-1.046756,0.033999
3643,0.070744,-1.033449,0.008484
3659,0.057071,-1.018678,0.000549
3674,0.05109,-1.014527,-0.002747
3690,0.041323,-1.000122,-0.007386
3705,0.028017,-0.984862,-0.027773
3721,0.039858,-0.961301,-0.04877
3737,0.041201,-0.954099,-0.05878
3752,0.044619,-0.96301,-0.053287
3768,0.050967,-0.96887,-0.051212
3784,0.061954,-0.983519,-0.046695
3799,0.068791,-0.994506,-0.035464
3815,0.074651,-1.005127,-0.017152
