     426,   0.000000,   0.003418,  -0.000489,  -0.005310,   0.959958,   0.225050, 0,0,0,0
     441,   0.000000,   0.003418,  -0.000489,  -0.004578,   0.958616,   0.226271, 0,0,0,0
     457,   0.000000,   0.003418,  -0.000489,  -0.003845,   0.960691,   0.225050, 0,0,0,0
     473,   0.000000,   0.002930,   0.000000,  -0.003235,   0.958982,   0.225172, 0,0,0,0
     488,   0.000488,   0.003418,  -0.000977,  -0.007264,   0.958860,   0.228835, 0,0,0,0
     504,   0.000000,   0.002930,  -0.000977,  -0.006043,   0.961057,   0.226759, 0,0,0,0
     520,   0.000000,   0.002930,  -0.000977,  -0.004822,   0.959104,   0.228346, 0,0,0,0
     535,   0.000000,   0.002930,  -0.000489,  -0.008973,   0.960569,   0.229445, 0,0,0,0
     551,   0.000000,   0.002930,   0.000000,  -0.005310,   0.958982,   0.229567, 0,0,0,0
     566,   0.000000,   0.003418,  -0.000977,  -0.003479,   0.960569,   0.228346, 0,0,0,0
     582,   0.000000,   0.003418,  -0.001466,  -0.004456,   0.960081,   0.227126, 0,0,0,0
     598,   0.000000,   0.002930,   0.000000,  -0.006653,   0.960203,   0.226759, 0,0,0,0
     613,   0.000000,   0.002441,  -0.000977,  -0.005432,   0.960691,   0.229934, 0,0,0,0
     629,   0.000000,   0.003418,  -0.000489,  -0.006775,   0.960203,   0.228957, 0,0,0,0
     644,   0.000000,   0.002441,   0.000000,  -0.007264,   0.958738,   0.226637, 0,0,0,0
     660,   0.000488,   0.003418,   0.000000,  -0.006043,   0.959836,   0.229079, 0,0,0,0
     676,   0.000000,   0.003418,  -0.000489,  -0.003601,   0.958494,   0.227492, 0,0,0,0
     691,   0.000000,   0.002930,   0.000000,  -0.005310,   0.960935,   0.228713, 0,0,0,0
     707,   0.000000,   0.002930,  -0.000489,  -0.004700,   0.959958,   0.225294, 0,0,0,0
     722,   0.000000,   0.003906,  -0.000489,  -0.007996,   0.958860,   0.228224, 0,0,0,0
     738,   0.000000,   0.002930,  -0.000977,  -0.006653,   0.960081,   0.227126, 0,0,0,0
     754,  -0.000489,   0.003418,  -0.001466,  -0.004578,   0.960325,   0.227492, 0,0,0,0
     769,   0.000000,   0.003418,   0.000000,  -0.006775,   0.958494,   0.226882, 0,0,0,0
     785,   0.000488,   0.003418,   0.000000,  -0.005677,   0.959958,   0.229201, 0,0,0,0
     801,   0.000000,   0.002930,  -0.000489,  -0.004090,   0.958249,   0.227126, 0,0,0,0
     816,   0.000000,   0.003418,  -0.000977,  -0.004334,   0.959592,   0.227492, 0,0,0,0
     832,   0.000000,   0.003418,  -0.000977,  -0.005677,   0.959104,   0.226149, 0,0,0,0
     847,  -0.000489,   0.003418,  -0.000489,  -0.004822,   0.959470,   0.229323, 0,0,0,0
     863,   0.000000,   0.003418,  -0.000977,  -0.005188,   0.960447,   0.225050, 0,0,0,0
     879,   0.000488,   0.002930,  -0.000489,  -0.004822,   0.959470,   0.228835, 0,0,0,0
     894,   0.000000,   0.003418,  -0.000489,  -0.005677,   0.960447,   0.229567, 0,0,0,0
     910,   0.000000,   0.003418,  -0.001466,  -0.004700,   0.959348,   0.228102, 0,0,0,0
     926,   0.000000,   0.002930,  -0.000489,  -0.005432,   0.959470,   0.230422, 0,0,0,0
     941,   0.000000,   0.002441,  -0.000489,  -0.006409,   0.958738,   0.226515, 0,0,0,0
     957,   0.000000,   0.002930,  -0.000489,  -0.005799,   0.961057,   0.226882, 0,0,0,0
     972,  -0.000489,   0.003418,  -0.000977,  -0.006531,   0.960569,   0.227370, 0,0,0,0
     988,  -0.000489,   0.002930,  -0.000977,  -0.004822,   0.959348,   0.226027, 0,0,0,0
    1004,   0.000000,   0.002930,  -0.000977,  -0.006531,   0.958982,   0.227736, 0,0,0,0
    1019,   0.000000,   0.002930,  -0.000489,  -0.007142,   0.959592,   0.228346, 0,0,0,0
    1035,   0.000000,   0.003418,  -0.000489,  -0.006531,   0.958616,   0.226759, 0,0,0,0
    1050,   0.000000,   0.003418,  -0.000489,  -0.004456,   0.960203,   0.227126, 0,0,0,0
    1066,   0.000000,   0.002930,  -0.000489,  -0.004700,   0.959836,   0.227614, 0,0,0,0
    1082,   0.000000,   0.002930,  -0.000977,  -0.005066,   0.959226,   0.227126, 0,0,0,0
    1097,   0.000488,   0.002930,  -0.000489,  -0.005310,   0.959592,   0.225661, 0,0,0,0
    1113,   0.000000,   0.002441,   0.000000,  -0.005799,   0.959470,   0.227126, 0,0,0,0
    1129,  -0.000489,   0.002930,  -0.000977,  -0.004456,   0.959348,   0.229323, 0,0,0,0
    1144,   0.000000,   0.003418,  -0.000977,  -0.008240,   0.958860,   0.224562, 0,0,0,0
    1160,   0.000000,   0.003418,   0.000000,  -0.006287,   0.959348,   0.227736, 0,0,0,0
    1176,   0.000000,   0.003418,  -0.000489,  -0.005677,   0.959348,   0.224318, 0,0,0,0
    1191,   0.000000,   0.002930,  -0.000489,  -0.005432,   0.959104,   0.226393, 0,0,0,0
    1207,   0.000000,   0.003418,  -0.000489,  -0.005188,   0.960569,   0.227858, 0,0,0,0
    1222,   0.000488,   0.002930,   0.000000,  -0.006775,   0.957639,   0.227248, 0,0,0,0
    1238,   0.000000,   0.002930,  -0.000489,  -0.007874,   0.959470,   0.227614, 0,0,0,0
    1254,   0.000000,   0.002930,  -0.000489,  -0.005188,   0.958494,   0.227858, 0,0,0,0
    1269,   0.000000,   0.002441,  -0.000489,  -0.005188,   0.958494,   0.227126, 0,0,0,0
    1285,   0.000488,   0.002930,   0.000000,  -0.004700,   0.958616,   0.226271, 0,0,0,0
    1301,   0.000488,   0.002930,  -0.000489,  -0.004822,   0.958860,   0.225417, 0,0,0,0
    1316,   0.000488,   0.003418,  -0.000489,  -0.005799,   0.958860,   0.225661, 0,0,0,0
    1332,   0.000000,   0.002930,   0.000000,  -0.006409,   0.960325,   0.226027, 0,0,0,0
    1347,   0.000000,   0.003418,  -0.000977,  -0.004456,   0.959714,   0.230910, 0,0,0,0
    1363,   0.000000,   0.002930,  -0.000977,  -0.003357,   0.960325,   0.227736, 0,0,0,0
    1378,   0.000000,   0.002441,  -0.000489,  -0.003845,   0.959348,   0.226515, 0,0,0,0
    1394,   0.000000,   0.003418,  -0.000489,  -0.005677,   0.959958,   0.229567, 0,0,0,0
    1410,   0.000000,   0.002930,  -0.000977,  -0.008606,   0.959592,   0.224440, 0,0,0,0
    1426,  -0.000489,   0.003418,  -0.000489,  -0.006043,   0.957151,   0.225783, 0,0,0,0
    1441,   0.000000,   0.003418,  -0.000489,  -0.005188,   0.958982,   0.228346, 0,0,0,0
    1457,   0.000000,   0.002930,  -0.000977,  -0.004456,   0.960569,   0.226393, 0,0,0,0
    1472,   0.000000,   0.003418,  -0.000977,  -0.005921,   0.959958,   0.227004, 0,0,0,0
    1488,   0.000000,   0.003418,  -0.000977,  -0.005921,   0.958860,   0.230544, 0,0,0,0
    1504,   0.000000,   0.003418,  -0.000489,  -0.006897,   0.961179,   0.227736, 0,0,0,0
    1519,   0.000000,   0.002930,   0.000000,  -0.004334,   0.958982,   0.228102, 0,0,0,0
    1535,   0.000488,   0.003418,  -0.000977,  -0.003723,   0.959714,   0.227248, 0,0,0,0
    1550,   0.000000,   0.002930,   0.000000,  -0.005432,   0.960203,   0.226393, 0,0,0,0
    1566,   0.000000,   0.002930,  -0.000489,  -0.005555,   0.958372,   0.226637, 0,0,0,0
    1582,   0.000000,   0.003906,  -0.000977,  -0.005555,   0.959226,   0.227858, 0,0,0,0
    1597,   0.000488,   0.002930,   0.000000,  -0.003845,   0.960203,   0.227248, 0,0,0,0
    1613,   0.000000,   0.002930,  -0.000977,  -0.005432,   0.959470,   0.225539, 0,0,0,0
    1629,   0.000000,   0.003418,  -0.000977,  -0.005555,   0.959348,   0.225783, 0,0,0,0
    1644,   0.000000,   0.002930,  -0.000977,  -0.004456,   0.959592,   0.228835, 0,0,0,0
    1660,   0.000000,   0.002930,  -0.000489,  -0.003845,   0.959104,   0.228469, 0,0,0,0
    1675,   0.000000,   0.003418,  -0.000977,  -0.002380,   0.960203,   0.229079, 0,0,0,0
    1691,   0.000488,   0.003418,  -0.000977,  -0.005677,   0.959592,   0.226637, 0,0,0,0
    1706,  -0.000489,   0.003418,  -0.000489,  -0.005921,   0.958494,   0.227248, 0,0,0,0
    1722,   0.000488,   0.003418,  -0.000489,  -0.005432,   0.958127,   0.227614, 0,0,0,0
    1738,   0.000000,   0.002930,   0.000000,  -0.006043,   0.959470,   0.228102, 0,0,0,0
    1754,   0.000000,   0.003418,  -0.000489,  -0.004578,   0.959958,   0.229445, 0,0,0,0
    1769,   0.000000,   0.002930,   0.000000,  -0.005432,   0.960081,   0.227004, 0,0,0,0
    1785,   0.000000,   0.003418,   0.000000,  -0.003601,   0.960447,   0.228469, 0,0,0,0
    1800,   0.000000,   0.003418,  -0.000489,  -0.004700,   0.960081,   0.225661, 0,0,0,0
    1816,   0.000000,   0.002930,  -0.000489,  -0.004578,   0.960203,   0.226149, 0,0,0,0
    1831,   0.000000,   0.003418,  -0.000489,  -0.003968,   0.960569,   0.228713, 0,0,0,0
    1847,   0.000000,   0.003418,  -0.000489,  -0.004578,   0.959226,   0.227980, 0,0,0,0
    1863,  -0.000489,   0.002930,  -0.000489,  -0.005677,   0.958616,   0.226149, 0,0,0,0
    1878,   0.000000,   0.002930,  -0.000489,  -0.007752,   0.959104,   0.227370, 0,0,0,0
    1894,  -0.000489,   0.002930,   0.000000,  -0.005677,   0.960203,   0.227126, 0,0,0,0
    1910,   0.000000,   0.002930,  -0.000977,  -0.005921,   0.959714,   0.228713, 0,0,0,0
    1925,   0.000000,   0.002930,  -0.000489,  -0.005188,   0.959958,   0.227736, 0,0,0,0
    1941,   0.000000,   0.002930,  -0.000489,  -0.005432,   0.958738,   0.228346, 0,0,0,0
    1957,   0.000000,   0.002930,  -0.000977,  -0.005799,   0.960081,   0.226759, 0,0,0,0
    1972,   0.000000,   0.003418,  -0.000489,  -0.005066,   0.961057,   0.227980, 0,0,0,0
    1988,   0.000488,   0.002930,  -0.000977,  -0.004944,   0.959470,   0.226759, 0,0,0,0
    2003,   0.000000,   0.003906,  -0.001466,  -0.002991,   0.958860,   0.228346, 0,0,0,0
    2019,   0.000000,   0.003418,   0.000000,  -0.005310,   0.958494,   0.226759, 0,0,0,0
    2035,   0.000000,   0.002441,  -0.000489,  -0.006409,   0.960081,   0.226027, 0,0,0,0
    2050,   0.000000,   0.003418,   0.000000,  -0.004944,   0.961423,   0.227126, 0,0,0,0
    2066,   0.000488,   0.002930,  -0.000489,  -0.003479,   0.958494,   0.228591, 0,0,0,0
    2082,   0.000000,   0.002930,   0.000000,  -0.004456,   0.960203,   0.225661, 0,0,0,0
    2097,  -0.000489,   0.003418,  -0.000489,  -0.006165,   0.957151,   0.229445, 0,0,0,0
    2113,   0.000000,   0.003906,  -0.000489,  -0.005921,   0.960325,   0.229445, 0,0,0,0
    2128,   0.000000,   0.002930,  -0.000489,  -0.006165,   0.959348,   0.225539, 0,0,0,0
    2144,   0.000000,   0.002930,  -0.000489,  -0.006043,   0.959470,   0.227126, 0,0,0,0
    2160,   0.000000,   0.003418,  -0.000977,  -0.006165,   0.958494,   0.227126, 0,0,0,0
    2175,   0.000000,   0.002930,  -0.000977,  -0.004944,   0.959348,   0.227980, 0,0,0,0
    2191,   0.000000,   0.002930,  -0.000977,  -0.006409,   0.960325,   0.225661, 0,0,0,0
    2206,   0.000000,   0.002930,  -0.000489,  -0.009461,   0.960569,   0.226637, 0,0,0,0
    2222,   0.000000,   0.002930,   0.000000,  -0.005677,   0.961668,   0.229201, 0,0,0,0
    2238,   0.000488,   0.003418,  -0.000489,  -0.003968,   0.961179,   0.228957, 0,0,0,0
    2253,   0.000000,   0.002930,  -0.000489,  -0.007386,   0.959714,   0.227980, 0,0,0,0
    2269,   0.000000,   0.003418,  -0.000489,  -0.006653,   0.959836,   0.227492, 0,0,0,0
    2285,   0.000000,   0.002930,  -0.001466,  -0.005310,   0.957639,   0.228224, 0,0,0,0
    2300,   0.000000,   0.002930,   0.000000,  -0.005066,   0.959470,   0.228346, 0,0,0,0
    2316,   0.000000,   0.003906,  -0.000489,  -0.001892,   0.958127,   0.224318, 0,0,0,0
    2332,   0.000000,   0.003418,  -0.000489,  -0.003968,   0.959958,   0.227126, 0,0,0,0
    2347,   0.000000,   0.003418,  -0.000489,  -0.007630,   0.959104,   0.228713, 0,0,0,0
    2363,   0.000000,   0.002930,  -0.000489,  -0.003113,   0.960691,   0.227492, 0,0,0,0
    2378,   0.000000,   0.003418,  -0.000489,  -0.004578,   0.959104,   0.226027, 0,0,0,0
    2394,   0.000488,   0.002441,  -0.000489,  -0.006165,   0.960447,   0.227126, 0,0,0,0
    2410,   0.000000,   0.002930,  -0.000489,  -0.006653,   0.959592,   0.228102, 0,0,0,0
    2425,  -0.000489,   0.002930,  -0.000977,  -0.004334,   0.959958,   0.226882, 0,0,0,0
    2441,  -0.000489,   0.003418,  -0.000977,  -0.003845,   0.960203,   0.226515, 0,0,0,0
    2457,   0.000000,   0.002930,  -0.000977,  -0.005677,   0.958860,   0.227126, 0,0,0,0
    2472,   0.000000,   0.003418,  -0.000489,  -0.007508,   0.958127,   0.225905, 0,0,0,0
    2488,   0.000000,   0.002930,  -0.000489,  -0.005432,   0.959592,   0.229201, 0,0,0,0
    2503,   0.000000,   0.002441,  -0.000489,  -0.004822,   0.958372,   0.225539, 0,0,0,0
    2519,   0.000000,   0.002930,  -0.000489,  -0.007142,   0.957639,   0.229201, 0,0,0,0
    2535,   0.000000,   0.002930,   0.000000,  -0.006043,   0.960447,   0.228957, 0,0,0,0
    2550,   0.000488,   0.002930,  -0.000489,  -0.004090,   0.960447,   0.228469, 0,0,0,0
    2566,   0.000000,   0.002930,  -0.000977,  -0.005310,   0.958860,   0.227492, 0,0,0,0
    2581,   0.000000,   0.002930,  -0.000489,  -0.005432,   0.959226,   0.227492, 0,0,0,0
    2597,   0.000488,   0.002930,  -0.000489,  -0.004334,   0.958860,   0.226759, 0,0,0,0
    2613,   0.000000,   0.003418,   0.000000,  -0.004334,   0.958860,   0.227126, 0,0,0,0
    2628,   0.000488,   0.003418,  -0.000489,  -0.005432,   0.958372,   0.228224, 0,0,0,0
    2644,  -0.000489,   0.002930,  -0.000489,  -0.005432,   0.960081,   0.227614, 0,0,0,0
    2660,  -0.000489,   0.003418,  -0.000489,  -0.003723,   0.957517,   0.227492, 0,0,0,0
    2675,   0.000000,   0.002930,   0.000000,  -0.005555,   0.959104,   0.227126, 0,0,0,0
    2691,   0.000000,   0.002930,  -0.000489,  -0.006409,   0.958249,   0.226637, 0,0,0,0
    2706,   0.000000,   0.002930,  -0.000977,  -0.003235,   0.958372,   0.226271, 0,0,0,0
    2722,  -0.000489,   0.003418,  -0.000489,  -0.003357,   0.959714,   0.227980, 0,0,0,0
    2738,   0.000000,   0.003418,  -0.000489,  -0.005188,   0.958005,   0.229201, 0,0,0,0
    2753,   0.000488,   0.002441,   0.000000,  -0.005432,   0.960691,   0.226149, 0,0,0,0
    2769,   0.000000,   0.002930,   0.000000,  -0.005677,   0.959470,   0.227370, 0,0,0,0
    2785,   0.000000,   0.002930,  -0.000977,  -0.006043,   0.960081,   0.227126, 0,0,0,0
    2800,   0.000000,   0.003906,  -0.000977,  -0.006287,   0.959470,   0.225539, 0,0,0,0
    2816,  -0.000489,   0.002441,  -0.000977,  -0.005066,   0.960081,   0.230666, 0,0,0,0
    2831,   0.000000,   0.002930,  -0.000489,  -0.006043,   0.958738,   0.227736, 0,0,0,0
    2847,   0.000488,   0.002930,   0.000000,  -0.005921,   0.958494,   0.225294, 0,0,0,0
    2862,  -0.000489,   0.002930,  -0.000489,  -0.004822,   0.958372,   0.227248, 0,0,0,0
    2878,   0.000000,   0.003418,  -0.000977,  -0.008118,   0.959592,   0.228346, 0,0,0,0
    2894,   0.000000,   0.002930,   0.000000,  -0.006531,   0.958982,   0.226515, 0,0,0,0
    2910,  -0.000489,   0.002441,   0.000000,  -0.006897,   0.960447,   0.227126, 0,0,0,0
    2925,  -0.000489,   0.003418,  -0.000489,  -0.005432,   0.959714,   0.229567, 0,0,0,0
    2941,   0.000000,   0.002930,  -0.000489,  -0.002869,   0.958616,   0.227614, 0,0,0,0
    2956,   0.000000,   0.002930,  -0.000977,  -0.005188,   0.959104,   0.230178, 0,0,0,0
    2972,   0.000000,   0.002930,  -0.000489,  -0.006653,   0.959958,   0.229323, 0,0,0,0
    2988,   0.000000,   0.003906,   0.000000,  -0.004822,   0.959348,   0.228835, 0,0,0,0
    3003,   0.000488,   0.003418,  -0.000489,  -0.005310,   0.959104,   0.226271, 0,0,0,0
    3019,  -0.000489,   0.002441,   0.000000,  -0.006531,   0.960203,   0.227980, 0,0,0,0
    3034,   0.000000,   0.003418,  -0.000489,  -0.002625,   0.959348,   0.229567, 0,0,0,0
    3050,   0.000000,   0.002930,  -0.001466,  -0.004944,   0.959958,   0.228102, 0,0,0,0
    3066,   0.000488,   0.003418,  -0.000977,  -0.005677,   0.959104,   0.227004, 0,0,0,0
    3081,   0.000000,   0.002930,  -0.000977,  -0.005066,   0.960325,   0.225661, 0,0,0,0
    3097,   0.000000,   0.002930,  -0.000489,  -0.004334,   0.961912,   0.226149, 0,0,0,0
    3113,   0.000000,   0.002930,   0.000000,  -0.005555,   0.958372,   0.226759, 0,0,0,0
    3128,   0.000000,   0.003418,  -0.000489,  -0.007142,   0.960813,   0.226149, 0,0,0,0
    3144,   0.000000,   0.003418,   0.000000,  -0.006287,   0.961057,   0.228346, 0,0,0,0
    3159,   0.000000,   0.002930,  -0.000489,  -0.007019,   0.957151,   0.228591, 0,0,0,0
    3175,   0.000000,   0.003418,  -0.000489,  -0.005555,   0.960325,   0.226637, 0,0,0,0
    3190,   0.000000,   0.003418,  -0.000489,  -0.006287,   0.958982,   0.227248, 0,0,0,0
    3206,   0.000000,   0.003418,   0.000000,  -0.006043,   0.960203,   0.227370, 0,0,0,0
    3222,   0.000000,   0.002441,  -0.000977,  -0.002625,   0.959226,   0.225783, 0,0,0,0
    3238,   0.000000,   0.002930,   0.000000,  -0.005921,   0.959592,   0.226882, 0,0,0,0
    3253,   0.000000,   0.002930,  -0.000489,  -0.006409,   0.959348,   0.226882, 0,0,0,0
    3269,   0.000000,   0.003418,   0.000000,  -0.004822,   0.960447,   0.225905, 0,0,0,0
    3284,  -0.000489,   0.002930,  -0.000489,  -0.006165,   0.959592,   0.225539, 0,0,0,0
    3300,   0.000488,   0.003418,  -0.000489,  -0.005188,   0.957883,   0.227370, 0,0,0,0
    3316,  -0.000977,   0.003418,  -0.000489,  -0.003723,   0.961545,   0.227248, 0,0,0,0
    3331,   0.000000,   0.002441,  -0.000489,  -0.004578,   0.960081,   0.227492, 0,0,0,0
    3347,   0.000000,   0.003418,  -0.000489,  -0.007019,   0.959592,   0.227980, 0,0,0,0
    3362,  -0.000489,   0.002930,   0.000000,  -0.007264,   0.960935,   0.227248, 0,0,0,0
    3378,   0.000000,   0.002441,  -0.000489,  -0.004090,   0.958860,   0.227126, 0,0,0,0
    3394,   0.000000,   0.002441,   0.000000,  -0.005066,   0.958982,   0.227004, 0,0,0,0
    3409,   0.000000,   0.002930,  -0.000489,  -0.005066,   0.960935,   0.227126, 0,0,0,0
    3425,   0.000488,   0.003418,  -0.001466,  -0.005799,   0.961179,   0.227614, 0,0,0,0
    3441,   0.000000,   0.002930,  -0.000489,  -0.005432,   0.959348,   0.226393, 0,0,0,0
    3456,   0.000000,   0.001953,   0.000000,  -0.004334,   0.959836,   0.228224, 0,0,0,0
    3472,   0.000000,   0.003418,  -0.000977,  -0.004700,   0.960325,   0.228224, 0,0,0,0
    3487,   0.000000,   0.003418,  -0.000489,  -0.006287,   0.960569,   0.227370, 0,0,0,0
    3503,   0.000000,   0.002930,  -0.000489,  -0.004334,   0.959470,   0.228224, 0,0,0,0
    3519,   0.000000,   0.002441,  -0.000977,  -0.003845,   0.960325,   0.226027, 0,0,0,0
    3534,   0.000000,   0.002930,  -0.000489,  -0.005799,   0.960935,   0.226515, 0,0,0,0
    3550,   0.000000,   0.002930,  -0.000489,  -0.004456,   0.959348,   0.227004, 0,0,0,0
    3566,   0.000000,   0.002930,  -0.000489,  -0.005188,   0.960813,   0.225539, 0,0,0,0
    3581,   0.000000,   0.002930,  -0.000489,  -0.006531,   0.957273,   0.228346, 0,0,0,0
    3597,   0.000000,   0.003418,  -0.000489,  -0.008240,   0.959470,   0.228346, 0,0,0,0
    3613,   0.000000,   0.003418,  -0.000489,  -0.005432,   0.960325,   0.227492, 0,0,0,0
    3628,   0.000000,   0.003906,  -0.000977,  -0.007142,   0.958616,   0.227492, 0,0,0,0
    3644,   0.000000,   0.002930,   0.000000,  -0.007386,   0.958005,   0.227248, 0,0,0,0
    3659,   0.000000,   0.002930,  -0.000489,  -0.004578,   0.958616,   0.227614, 0,0,0,0
    3675,   0.000488,   0.003906,  -0.000489,  -0.002869,   0.959958,   0.227492, 0,0,0,0
    3690,   0.000000,   0.002930,  -0.000977,  -0.006653,   0.959958,   0.227126, 0,0,0,0
    3706,   0.000000,   0.002930,   0.000000,  -0.004944,   0.958372,   0.224806, 0,0,0,0
    3722,   0.000000,   0.003418,  -0.000489,  -0.005677,   0.959226,   0.227614, 0,0,0,0
    3737,   0.000000,   0.002930,  -0.000977,  -0.004700,   0.959348,   0.226759, 0,0,0,0
    3753,   0.000000,   0.002930,  -0.000489,  -0.003845,   0.960813,   0.225539, 0,0,0,0
    3769,   0.000000,   0.002930,   0.000000,  -0.004944,   0.960203,   0.229567, 0,0,0,0
    3784,  -0.000489,   0.002930,  -0.000489,  -0.003357,   0.958616,   0.226515, 0,0,0,0
    3800,   0.000000,   0.002930,  -0.000489,  -0.004090,   0.958249,   0.227004, 0,0,0,0
    3816,   0.000000,   0.002930,   0.000000,  -0.005677,   0.960203,   0.229689, 0,0,0,0
    3831,   0.000488,   0.002930,  -0.000977,  -0.007019,   0.959470,   0.227492, 0,0,0,0
    3847,   0.000000,   0.002930,   0.000000,  -0.006043,   0.960691,   0.226027, 0,0,0,0
    3862,   0.000000,   0.002930,  -0.000489,  -0.006775,   0.960325,   0.226759, 0,0,0,0
    3878,   0.000000,   0.003418,   0.000000,  -0.005555,   0.958738,   0.227980, 0,0,0,0
    3894,  -0.000489,   0.002930,  -0.000489,  -0.000794,   0.965696,   0.237869, 0,0,0,0
    3909,   0.000488,   0.002930,   0.000000,  -0.003479,   0.963133,   0.220411, 0,0,0,0
    3925,   0.000488,   0.003418,  -0.000489,  -0.005310,   0.960203,   0.231398, 0,0,0,0
    3941,   0.000488,   0.003418,  -0.000977,  -0.007630,   0.958860,   0.230300, 0,0,0,0
    3956,   0.000000,   0.003418,  -0.000489,  -0.006043,   0.960081,   0.219801, 0,0,0,0
    3972,   0.000488,   0.003418,  -0.000489,  -0.007996,   0.960935,   0.228346, 0,0,0,0
    3987,   0.000000,   0.003418,  -0.000489,  -0.007630,   0.959104,   0.231154, 0,0,0,0
    4003,   0.000000,   0.002441,  -0.000977,  -0.006653,   0.961545,   0.226271, 0,0,0,0
    4018,   0.000488,   0.002930,   0.000000,  -0.003235,   0.959104,   0.227248, 0,0,0,0
    4034,   0.000000,   0.002930,  -0.000977,  -0.004578,   0.957517,   0.227126, 0,0,0,0
    4050,  -0.000489,   0.002930,  -0.001466,  -0.005677,   0.959226,   0.227126, 0,0,0,0
    4066,   0.000488,   0.003418,  -0.000489,  -0.004334,   0.959348,   0.229201, 0,0,0,0
    4081,   0.000000,   0.002930,  -0.000977,  -0.004090,   0.960203,   0.229811, 0,0,0,0
    4097,   0.000000,   0.002930,   0.000000,  -0.008118,   0.961545,   0.225417, 0,0,0,0
    4112,   0.000000,   0.002441,  -0.000977,  -0.006653,   0.960813,   0.228835, 0,0,0,0
    4128,   0.000000,   0.002930,  -0.000489,  -0.005432,   0.959958,   0.228469, 0,0,0,0
    4144,   0.000000,   0.003418,  -0.000489,  -0.006531,   0.959714,   0.226027, 0,0,0,0
    4159,   0.000000,   0.002930,  -0.000977,  -0.006409,   0.958127,   0.226759, 0,0,0,0
    4175,   0.000000,   0.003418,  -0.000977,  -0.008240,   0.957029,   0.227736, 0,0,0,0
    4190,   0.000000,   0.003906,  -0.001466,  -0.005677,   0.958860,   0.224196, 0,0,0,0
    4206,   0.000488,   0.002930,  -0.000489,  -0.006287,   0.958982,   0.230544, 0,0,0,0
    4222,   0.000000,   0.002930,  -0.000977,  -0.005555,   0.960203,   0.229323, 0,0,0,0
    4237,  -0.000489,   0.003418,   0.000000,  -0.005555,   0.958738,   0.225783, 0,0,0,0
    4253,   0.000000,   0.002441,  -0.000489,  -0.005555,   0.960935,   0.229689, 0,0,0,0
    4269,   0.000000,   0.003418,  -0.000489,  -0.004700,   0.959348,   0.227980, 0,0,0,0
    4284,   0.000000,   0.002930,  -0.001466,  -0.004578,   0.960325,   0.227980, 0,0,0,0
    4300,   0.000000,   0.003418,  -0.000489,  -0.006165,   0.961301,   0.227004, 0,0,0,0
    4315,   0.000000,   0.002930,  -0.000489,  -0.005432,   0.960081,   0.227370, 0,0,0,0
    4331,   0.000000,   0.003418,  -0.000489,  -0.004578,   0.958127,   0.225783, 0,0,0,0
